year,co2,ch4,n2o,other_wmghg,o3,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,nonco2_wmghg,aerosol,chapter2_other_anthro,total_anthropogenic,total_natural,total,,,
1971,0.86280905,0.36922368,0.092799236,0.093223649,0.287021667,0.033937061,0.020520164,-0.37654345,-0.930222658,0.049236343,-0.177196087,-0.089890468,0.049836868,0.555246565,-1.306766108,-0.073502518,0.324808656,-0.040053599,0.284755057,,,
1972,0.895787373,0.377171205,0.094250308,0.103762371,0.292093333,0.034667555,0.021441562,-0.39252119,-0.983472704,0.050503135,-0.177836047,0.025605628,0.048058402,0.575183883,-1.375993895,-0.071223795,0.3158469,0.073664029,0.389510929,,,
1973,0.938885723,0.383064895,0.095744061,0.11551587,0.297165,0.035209272,0.022301387,-0.405720734,-0.98334245,0.052144547,-0.178476008,0.156062684,0.019290921,0.594324827,-1.389063184,-0.068820802,0.372491565,0.175353605,0.54784517,,,
1974,0.952973086,0.388800042,0.097291243,0.12851926,0.302236667,0.035736416,0.021280358,-0.397713452,-0.976473363,0.052412291,-0.179115968,0.024223704,0.005172391,0.614610545,-1.374186815,-0.069686903,0.42594658,0.029396095,0.455342675,,,
1975,0.954008109,0.395499645,0.098887494,0.141747141,0.307308333,0.036352207,0.021934494,-0.388171522,-0.959644084,0.053795768,-0.179755928,-0.223082429,0.005484403,0.63613428,-1.347815605,-0.067673459,0.481961657,-0.217598026,0.264363631,,,
1976,0.96589819,0.402911208,0.100528933,0.1547064,0.31238,0.037033438,0.021697307,-0.406917335,-1.007515881,0.05555613,-0.180395889,0.036954312,0.000835428,0.658146541,-1.414433216,-0.066109013,0.455882502,0.03778974,0.493672242,,,
1977,0.995975585,0.410778889,0.10221261,0.167604723,0.317451667,0.037756593,0.022969761,-0.406026583,-1.015155186,0.057821724,-0.181035849,0.121601632,0.030944559,0.680596221,-1.421181769,-0.062487771,0.510353933,0.15254619,0.662900123,,,
1978,1.023399542,0.418857336,0.103964174,0.18036111,0.322523333,0.038499121,0.023587104,-0.401130277,-1.02745739,0.06003292,-0.181675809,0.146588282,0.077059891,0.70318262,-1.428587667,-0.059556665,0.560961163,0.223648173,0.784609337,,,
1979,1.049676154,0.426899862,0.105787566,0.19213017,0.327595,0.039238347,0.024395965,-0.408128809,-1.041214698,0.061665557,-0.18231577,0.131145784,0.115858548,0.724817598,-1.449343506,-0.057015901,0.595729346,0.247004332,0.842733678,,,
1980,1.085713182,0.434675382,0.10801496,0.203952661,0.332666667,0.039953031,0.02429474,-0.409571679,-1.035092444,0.06090036,-0.18295573,0.085954727,0.108214261,0.746643003,-1.444664123,-0.057807599,0.662551129,0.194168988,0.856720117,,,
1981,1.105400629,0.441948812,0.11081173,0.21544124,0.335325,0.040621565,0.023618731,-0.39574268,-1.009062393,0.061050468,-0.18359569,0.053912348,0.110757157,0.768201782,-1.404805073,-0.058304926,0.745817411,0.164669504,0.910486915,,,
1982,1.117828448,0.448494059,0.114729918,0.226754007,0.337983333,0.04122317,0.023684678,-0.393322084,-1.044446894,0.061657404,-0.184255102,-0.291765125,0.067418729,0.789977984,-1.437768978,-0.05768985,0.750330938,-0.224346397,0.525984541,,,
1983,1.145238046,0.454133519,0.116625556,0.238170233,0.340641667,0.041741518,0.023868323,-0.376303348,-0.980528843,0.062665568,-0.184995536,-0.753385418,0.06559346,0.808929307,-1.356832191,-0.056720126,0.881256703,-0.687791958,0.193464745,,,
1984,1.170417192,0.458986729,0.118901862,0.249614052,0.3433,0.042187599,0.025211795,-0.378777983,-1.000731273,0.064427992,-0.18573597,-0.289745783,0.014610745,0.827502642,-1.379509256,-0.053908584,0.907801995,-0.275135037,0.632666957,,,
1985,1.194203733,0.464055466,0.120727205,0.262473339,0.345958333,0.042653491,0.025836101,-0.378903208,-1.009095597,0.065285476,-0.186476403,-0.025879272,-0.002612301,0.84725601,-1.387998806,-0.052701335,0.946717934,-0.028491573,0.918226361,,,
1986,1.216928499,0.469165855,0.12374067,0.276504632,0.348616667,0.04312321,0.027267327,-0.37386955,-1.011662157,0.067167928,-0.187216837,-0.027459557,-0.000490622,0.869411157,-1.385531707,-0.049658372,0.999766244,-0.027950179,0.971816065,,,
1987,1.245030758,0.473183485,0.124369066,0.291172718,0.351275,0.043492489,0.028399934,-0.383951783,-1.04384105,0.069003339,-0.187957271,0.050499119,0.010382987,0.888725269,-1.427792833,-0.047061508,1.010176686,0.060882106,1.071058792,,,
1988,1.285429167,0.478249272,0.126699476,0.306890047,0.353933333,0.043958109,0.029610475,-0.377745545,-1.048702026,0.071140202,-0.188697705,0.104509137,0.055406278,0.911838795,-1.42644757,-0.043988919,1.080764806,0.159915414,1.24068022,,,
1989,1.3116262,0.483667146,0.130186757,0.320795428,0.356591667,0.044456091,0.030714718,-0.375687308,-1.035808826,0.072094221,-0.189438138,0.141584426,0.117262601,0.934649331,-1.411496134,-0.042173108,1.149197955,0.258847027,1.408044983,,,
1990,1.330290767,0.486676462,0.133255023,0.332664082,0.35925,0.044732691,0.031001318,-0.375212304,-1.054072891,0.074262742,-0.190178572,0.137264285,0.105827371,0.952595566,-1.429285195,-0.040181821,1.172669318,0.243091657,1.415760975,,,
1991,1.350951007,0.491944172,0.135561025,0.342172174,0.363201667,0.045216871,0.029832654,-0.391817188,-1.132584718,0.073868461,-0.190643789,-0.575037909,0.104111307,0.969677371,-1.524401905,-0.041725803,1.117702336,-0.470926602,0.646775734,,,
1992,1.3619604,0.494914624,0.137286441,0.350296965,0.367153333,0.045489899,0.030071079,-0.353862826,-1.006688361,0.072423831,-0.19097794,-1.787631211,0.083346927,0.982498029,-1.360551187,-0.042993131,1.308067445,-1.704284284,-0.396216839,,,
1993,1.373267556,0.495683029,0.138336054,0.355139726,0.371105,0.045560527,0.030334797,-0.349685802,-1.016130359,0.072092754,-0.19131209,-0.793963177,0.034485892,0.989158809,-1.365816161,-0.043324012,1.324391191,-0.759477285,0.564913906,,,
1994,1.396760312,0.497845889,0.140124681,0.359067804,0.375056667,0.045759325,0.031569545,-0.355521435,-1.067026719,0.072425346,-0.191646241,-0.087425647,0.004907181,0.997038374,-1.422548153,-0.041892024,1.304415175,-0.082518466,1.22189671,,,
1995,1.425303275,0.499775258,0.142095767,0.362646911,0.379008333,0.045936662,0.032262229,-0.328136067,-1.012984498,0.073844451,-0.191980391,0.085922264,-0.00070903,1.004517936,-1.341120566,-0.039937049,1.42777193,0.085213234,1.512985164,,,
1996,1.452627327,0.500571345,0.144922368,0.365822234,0.38296,0.046009834,0.033709879,-0.319041648,-0.98435634,0.073416104,-0.192314541,0.148747981,-0.012908688,1.011315947,-1.303397988,-0.039178724,1.504326562,0.135839293,1.640165855,,,
1997,1.469639193,0.501871682,0.14768741,0.368188154,0.386911667,0.046129354,0.03500659,-0.356592121,-1.103597814,0.073239884,-0.192648692,0.169317688,0.003503128,1.017747247,-1.460189935,-0.038272863,1.375835308,0.172820817,1.548656125,,,
1998,1.51030064,0.505874101,0.150204091,0.370531595,0.390863333,0.046497235,0.035811571,-0.338890701,-1.084574266,0.070242704,-0.192982842,0.170976097,0.05039849,1.026609787,-1.423464967,-0.040431331,1.463877462,0.221374587,1.685252049,,,
1999,1.542451077,0.508839039,0.153449436,0.372722197,0.394815,0.046769757,0.037126423,-0.303305833,-0.959692574,0.069361399,-0.193316992,0.17446292,0.084906986,1.035010672,-1.262998407,-0.040059413,1.669218928,0.259369906,1.928588833,,,
2000,1.560589118,0.509298575,0.156697931,0.374831025,0.398766667,0.046811995,0.038652375,-0.301088661,-0.920100234,0.068669313,-0.193651143,0.175109766,0.110008328,1.040827532,-1.221188895,-0.03951746,1.739476961,0.285118094,2.024595055,,,
2001,1.584600767,0.508688255,0.159142496,0.376735817,0.402852381,0.046755897,0.037784336,-0.298151678,-0.92240355,0.069730185,-0.193985293,0.169849353,0.099446732,1.044566567,-1.220555228,-0.039714874,1.771749613,0.269296084,2.041045697,,,
2002,1.615020606,0.509007563,0.161250054,0.378449477,0.406938095,0.046785246,0.0383498,-0.316747943,-0.995662362,0.07083345,-0.194319444,0.176633147,0.10473533,1.048707093,-1.312410306,-0.038350947,1.719904542,0.281368477,2.001273019,,,
2003,1.653404701,0.510595865,0.163540975,0.37993257,0.41102381,0.046931235,0.03817914,-0.332653567,-1.023275487,0.072814253,-0.194653594,0.160278112,0.043362625,1.05406941,-1.355929055,-0.036728966,1.7258399,0.203640737,1.929480637,,,
2004,1.680655402,0.510324616,0.165674848,0.381569985,0.415109524,0.046906303,0.040688654,-0.329384433,-1.02788365,0.07618339,-0.194987744,0.171193017,0.016576419,1.057569448,-1.357268082,-0.031209397,1.764856895,0.187769436,1.95262633,,,
2005,1.710912562,0.50952696,0.167993347,0.38327986,0.419195238,0.046832987,0.042420987,-0.340761522,-1.057080816,0.078142778,-0.195321895,0.143467141,-0.009882175,1.060800167,-1.397842338,-0.027925143,1.765140487,0.133584966,1.898725453,,,
2006,1.742651279,0.509574562,0.170727385,0.384915239,0.423280952,0.046837362,0.043094825,-0.358829862,-1.077441831,0.079359026,-0.195656045,0.128362066,-0.0158884,1.065217186,-1.436271692,-0.026364832,1.768512893,0.112473666,1.880986558,,,
2007,1.768191805,0.512215152,0.173134039,0.386828031,0.427366667,0.047080071,0.04420179,-0.335417804,-1.058903939,0.081129202,-0.195990195,0.114754039,-0.027401633,1.072177222,-1.394321743,-0.023579133,1.849834818,0.087352406,1.937187224,,,
2008,1.799056895,0.514656002,0.176043923,0.388826741,0.4326,0.047304421,0.044006157,-0.321557022,-1.018016526,0.082698337,-0.196324346,0.131293399,-0.029882126,1.079526666,-1.339573547,-0.022315431,1.949294583,0.101411273,2.050705856,,,
2009,1.821010435,0.516520632,0.178305668,0.390503982,0.437833333,0.047475807,0.041663507,-0.292346112,-0.973227684,0.083343108,-0.196658496,0.104192286,-0.029944528,1.085330282,-1.265573796,-0.024176075,2.054424179,0.074247758,2.128671937,,,
2010,1.854238777,0.518485105,0.181127171,0.392349372,0.443066667,0.047656371,0.043813941,-0.273898414,-0.991607062,0.084909526,-0.196992647,0.136801577,-0.007791696,1.091961649,-1.265505476,-0.020612809,2.103148808,0.129009881,2.232158689,,,
2011,1.881501355,0.520509703,0.184365112,0.394167132,0.450116667,0.047842461,0.045183787,-0.28026949,-0.966086679,0.084946734,-0.197326797,0.09815763,0.026576395,1.099041947,-1.246356168,-0.019353814,2.164949986,0.124734025,2.289684011,,,
2012,1.910524576,0.522397133,0.187147859,0.395692585,0.457166667,0.048015944,0.04584138,-0.282657765,-0.99168012,0.085193928,-0.197660947,0.133749723,0.040944534,1.105237577,-1.274337885,-0.018609695,2.17998124,0.174694257,2.354675497,,,
2013,1.94988209,0.524410384,0.190102803,0.397484858,0.464216667,0.048200991,0.046761828,-0.259596954,-0.927329402,0.084676611,-0.197995098,0.156764925,0.049212845,1.111998045,-1.186926356,-0.018355667,2.320814779,0.20597777,2.526792549,,,
2014,1.977306603,0.527841921,0.19366239,0.399192165,0.471266667,0.0485164,0.048360226,-0.254665057,-0.938625942,0.083885395,-0.198329248,0.138417929,0.059103616,1.120696475,-1.193290998,-0.017567228,2.358411518,0.197521546,2.555933064,,,
2015,2.010013295,0.531999278,0.196590082,0.400865135,0.4674,0.048898522,0.050998629,-0.228509988,-0.888940114,0.082636932,-0.198663398,0.109649891,0.029197293,1.129454496,-1.117450102,-0.016129316,2.473288372,0.138847184,2.612135556,,,
2016,2.058493017,0.535044203,0.199148932,0.402647389,0.463533333,0.049178395,0.053423854,-0.219797552,-0.867453581,0.081655431,-0.198997549,0.127189225,-0.007587226,1.136840523,-1.087251133,-0.014739868,2.556875871,0.119601999,2.67647787,,,
2017,2.088685939,0.537665448,0.202032945,0.404627315,0.459666667,0.049419326,0.056724849,-0.211977535,-0.85083964,0.081291636,-0.199331699,0.15061352,-0.017466581,1.144325708,-1.062817175,-0.011895888,2.617965251,0.133146939,2.75111219,,,
2018,2.12207989,0.540821123,0.205654041,0.406604926,0.467066667,0.049709378,0.0574,-0.215539914,-0.849967733,0.080727748,-0.19966585,0.139916949,-0.021467554,1.15308009,-1.065507646,-0.011828723,2.664890277,0.118449395,2.783339671,,,
2019,2.156277925,0.543982988,0.208462635,0.408064433,0.474466667,0.05,0.057534928,-0.215561938,-0.842778328,0.08,-0.2,0.139916949,-0.022172872,1.160510056,-1.058340267,-0.012465072,2.72044931,0.117744077,2.838193387,,,
2020,2.218958602,0.560573093,0.208076191,0.404281198,0.452889099,0.051524873,0.054706187,-0.177135939,-0.876038975,0.097015845,-0.200936533,0.055367172,-0.016968634,1.172930482,-1.058340267,-0.012465072,2.793913642,0.038398538,2.83231218,,,
2021,2.258621068,0.564520224,0.210441742,0.405336483,0.454208504,0.051887673,0.056622945,-0.180863196,-0.872625238,0.095862942,-0.201862205,0.041525379,0.019557242,1.180298449,-1.053174914,-0.012465072,2.842150942,0.061082621,2.903233563,,,
2022,2.298231597,0.568251474,0.212824496,0.406141398,0.455407672,0.052230629,0.058539703,-0.184590453,-0.869246734,0.094710038,-0.202777016,0.027683586,0.059393061,1.187217369,-1.053488433,-0.012465072,2.889722805,0.087076647,2.976799451,,,
2023,2.337816653,0.571827406,0.215220321,0.406422697,0.456566799,0.05255931,0.060456461,-0.18831771,-0.865905948,0.093557134,-0.203680964,0.013841793,0.081981598,1.193470425,-1.053837187,-0.012465072,2.936522158,0.095823391,3.032345549,,,
2024,2.377389258,0.575260347,0.217632268,0.406333902,0.457742547,0.052874847,0.062373218,-0.192044967,-0.862461621,0.092404231,-0.204574051,0,0.090837254,1.199226517,-1.054223659,-0.012465072,2.982929978,0.090837254,3.073767233,,,
